Contrast,Expected,correct,first_sound,second_sound,third_sound,fourth_sound,response,response_time,total_correct,experiment_file,subject_nr,Participant,Block,test_sp,Condition,Dialect
16,q,1,AM1_ντίμη,TF1_δήμη,CM3_ντίμη,CF2_ντίμη,q,189,34,3all_Perc.osexp,25,FF17,2,0,3,0
3,m,1,CF2_κέντα,AM1_κέντα,CM3_τέντα,TF1_κέντα,m,538,35,3all_Perc.osexp,25,FF17,2,0,3,0
8,m,1,AM1_γκέμι,CM3_γκέμι,CF2_γκόμι,TF1_γκέμι,m,318,36,3all_Perc.osexp,25,FF17,2,0,3,0
14,q,1,CF2_κύμα,AM1_χύμα,CM3_χύμα,TF1_χύμα,q,236,37,3all_Perc.osexp,25,FF17,2,0,3,0
3,m,1,AM1_τι,CF2_τι,TF1_τι,CM3_κι,m,129,38,3all_Perc.osexp,25,FF17,2,0,3,0
7,m,1,CM3_γκάλα,TF1_γκάλα,CF2_γκάλα,AM1_ντάλα,m,207,39,3all_Perc.osexp,25,FF17,2,0,3,0
5,q,1,CM3_χώμα,TF1_χύμα,AM1_χώμα,CF2_χώμα,q,236,40,3all_Perc.osexp,25,FF17,2,0,3,0
12,q,1,TF1_δούλα,CF2_γούλα,AM1_γούλα,CM3_γούλα,q,256,41,3all_Perc.osexp,25,FF17,2,0,3,0
7,q,1,AM1_ντάμα,CM3_γκάμα,TF1_ντάμα,CF2_ντάμα,q,234,42,3all_Perc.osexp,25,FF17,2,0,3,0
5,q,1,TF1_χάνει,CF2_χύνει,AM1_χύνει,CM3_χύνει,q,392,43,3all_Perc.osexp,25,FF17,2,0,3,0
16,m,1,AM1_ντύσει,CF2_ντύσει,TF1_ντύσει,CM3_δύσει,m,186,44,3all_Perc.osexp,25,FF17,2,0,3,0
6,m,1,CM3_χάβω,AM1_χάβω,TF1_χάβω,CF2_θάβω,m,165,45,3all_Perc.osexp,25,FF17,2,0,3,0
1,m,1,CF2_κάπου,TF1_κάπου,AM1_κήπου,CM3_κάπου,m,428,46,3all_Perc.osexp,25,FF17,2,0,3,0
4,m,1,CM3_θύτης,CF2_θύτης,AM1_θύτης,TF1_χύτης,m,67,47,3all_Perc.osexp,25,FF17,2,0,3,0
8,q,1,CM3_γκύζη,AM1_γκάζι,CF2_γκάζι,TF1_γκάζι,q,193,48,3all_Perc.osexp,25,FF17,2,0,3,0
9,q,1,AM1_ντι,CM3_γκι,CF2_γκι,TF1_γκι,q,271,49,3all_Perc.osexp,25,FF17,2,0,3,0
10,q,1,CM3_γόνος,AM1_γένος,TF1_γόνος,CF2_γόνος,q,160,50,3all_Perc.osexp,25,FF17,2,0,3,0
11,q,1,CF2_δίδα,AM1_γίδα,TF1_γίδα,CM3_γίδα,q,420,51,3all_Perc.osexp,25,FF17,2,0,3,0
2,q,1,AM1_τάπες,TF1_κάπες,CF2_κάπες,CM3_κάπες,q,33,52,3all_Perc.osexp,25,FF17,2,0,3,0
15,m,1,CM3_κώμα,CF2_κώμα,AM1_χώμα,TF1_κώμα,m,322,53,3all_Perc.osexp,25,FF17,2,0,3,0
13,q,1,AM1_θέλει,CM3_τέλη,TF1_θέλει,CF2_θέλει,q,287,54,3all_Perc.osexp,25,FF17,2,0,3,0
1,m,1,TF1_κήπο,AM1_κήπο,CF2_κήπο,CM3_κόπο,m,428,55,3all_Perc.osexp,25,FF17,2,0,3,0
4,q,1,TF1_χύμα,AM1_θύμα,CM3_θύμα,CF2_θύμα,q,228,56,3all_Perc.osexp,25,FF17,2,0,3,0
15,q,1,AM1_κάνω,TF1_χάνω,CM3_χάνω,CF2_χάνω,q,242,57,3all_Perc.osexp,25,FF17,2,0,3,0
11,q,1,TF1_γένει,AM1_δένει,CF2_γένει,CM3_γένει,q,233,58,3all_Perc.osexp,25,FF17,2,0,3,0
13,m,1,CF2_τάμα,CM3_τάμα,AM1_θάμα,TF1_τάμα,m,239,59,3all_Perc.osexp,25,FF17,2,0,3,0
12,m,1,CF2_γάμα,TF1_γάμα,CM3_δάμα,AM1_γάμα,m,63,60,3all_Perc.osexp,25,FF17,2,0,3,0
6,m,1,CF2_θάβει,AM1_θάβει,TF1_χάβει,CM3_θάβει,m,214,61,3all_Perc.osexp,25,FF17,2,0,3,0
2,m,1,TF1_κάπας,AM1_κάπας,CM3_τάπας,CF2_κάπας,m,175,62,3all_Perc.osexp,25,FF17,2,0,3,0
9,q,1,TF1_ντέφι,CF2_γκέφι,CM3_ντέφι,AM1_ντέφι,q,285,63,3all_Perc.osexp,25,FF17,2,0,3,0
18,q,1,CF2_γάτα,TF1_γκάτα,AM1_γάτα,CM3_γάτα,q,368,64,3all_Perc.osexp,25,FF17,2,0,3,0
17,m,1,CF2_γκέλα,CM3_γκέλα,TF1_γέλα,AM1_γκέλα,m,176,65,3all_Perc.osexp,25,FF17,2,0,3,0
18,m,1,AM1_γάμα,TF1_γάμα,CF2_γάμα,CM3_γκάμα,m,350,66,3all_Perc.osexp,25,FF17,2,0,3,0
10,q,1,CM3_γέλα,AM1_γάλα,CF2_γέλα,TF1_γέλα,q,151,67,3all_Perc.osexp,25,FF17,2,0,3,0
14,q,1,TM2_κύμα,AM2_χύμα,AF2_χύμα,CF1_χύμα,q,96,68,3all_Perc.osexp,25,FF17,3,0,3,0
17,m,0,AM2_γκέλα,AF2_γκέλα,TM2_γέλα,CF1_γκέλα,q,279,68,3all_Perc.osexp,25,FF17,3,0,3,0
7,m,1,TM2_γκάλα,AF2_γκάλα,AM2_γκάλα,CF1_ντάλα,m,222,69,3all_Perc.osexp,25,FF17,3,0,3,0
11,q,1,AF2_γένει,CF1_δένει,TM2_γένει,AM2_γένει,q,189,70,3all_Perc.osexp,25,FF17,3,0,3,0
12,m,1,TM2_γάμα,AM2_γάμα,CF1_δάμα,AF2_γάμα,m,144,71,3all_Perc.osexp,25,FF17,3,0,3,0
9,q,1,TM2_ντι,CF1_γκι,AF2_γκι,AM2_γκι,q,435,72,3all_Perc.osexp,25,FF17,3,0,3,0
1,m,0,AF2_κήπο,CF1_κήπο,AM2_κήπο,TM2_κόπο,q,237,72,3all_Perc.osexp,25,FF17,3,0,3,0
3,m,1,AF2_τι,TM2_τι,CF1_τι,AM2_κι,m,207,73,3all_Perc.osexp,25,FF17,3,0,3,0
7,q,1,TM2_ντάμα,CF1_γκάμα,AM2_ντάμα,AF2_ντάμα,q,500,74,3all_Perc.osexp,25,FF17,3,0,3,0
14,m,1,AM2_χήνα,CF1_χήνα,TM2_χήνα,AF2_κίνα,m,526,75,3all_Perc.osexp,25,FF17,3,0,3,0
5,q,1,AF2_χώμα,CF1_χύμα,TM2_χώμα,AM2_χώμα,q,210,76,3all_Perc.osexp,25,FF17,3,0,3,0
12,q,1,AM2_δούλα,CF1_γούλα,TM2_γούλα,AF2_γούλα,q,257,77,3all_Perc.osexp,25,FF17,3,0,3,0
16,q,1,AF2_ντίμη,TM2_δήμη,AM2_ντίμη,CF1_ντίμη,q,115,78,3all_Perc.osexp,25,FF17,3,0,3,0
6,m,1,CF1_χάβω,AM2_χάβω,TM2_χάβω,AF2_θάβω,m,271,79,3all_Perc.osexp,25,FF17,3,0,3,0
1,m,1,AM2_κάπου,AF2_κάπου,CF1_κήπου,TM2_κάπου,m,281,80,3all_Perc.osexp,25,FF17,3,0,3,0
13,q,1,AM2_θέλει,CF1_τέλη,AF2_θέλει,TM2_θέλει,q,231,81,3all_Perc.osexp,25,FF17,3,0,3,0
8,q,1,CF1_γκύζη,AM2_γκάζι,AF2_γκάζι,TM2_γκάζι,q,276,82,3all_Perc.osexp,25,FF17,3,0,3,0
3,m,0,TM2_κέντα,AM2_κέντα,AF2_τέντα,CF1_κέντα,q,826,82,3all_Perc.osexp,25,FF17,3,0,3,0
6,m,1,AF2_θάβει,AM2_θάβει,CF1_χάβει,TM2_θάβει,m,218,83,3all_Perc.osexp,25,FF17,3,0,3,0
16,m,1,CF1_ντύσει,AF2_ντύσει,TM2_ντύσει,AM2_δύσει,m,107,84,3all_Perc.osexp,25,FF17,3,0,3,0
15,q,1,AF2_κάνω,TM2_χάνω,AM2_χάνω,CF1_χάνω,q,176,85,3all_Perc.osexp,25,FF17,3,0,3,0
10,q,1,TM2_γόνος,AF2_γένος,AM2_γόνος,CF1_γόνος,q,306,86,3all_Perc.osexp,25,FF17,3,0,3,0
4,m,0,CF1_θύτης,AF2_θύτης,AM2_θύτης,TM2_χύτης,q,160,86,3all_Perc.osexp,25,FF17,3,0,3,0
9,q,1,AF2_ντέφι,TM2_γκέφι,CF1_ντέφι,AM2_ντέφι,q,370,87,3all_Perc.osexp,25,FF17,3,0,3,0
10,q,1,CF1_γέλα,AM2_γάλα,AF2_γέλα,TM2_γέλα,q,266,88,3all_Perc.osexp,25,FF17,3,0,3,0
17,m,0,AM2_γκέννες,TM2_γκέννες,AF2_γκέννες,CF1_γέννες,q,276,88,3all_Perc.osexp,25,FF17,3,0,3,0
5,q,1,CF1_χάνει,TM2_χύνει,AM2_χύνει,AF2_χύνει,q,470,89,3all_Perc.osexp,25,FF17,3,0,3,0
18,m,1,CF1_γάμα,TM2_γάμα,AF2_γάμα,AM2_γκάμα,m,218,90,3all_Perc.osexp,25,FF17,3,0,3,0
11,q,1,TM2_δίδα,AM2_γίδα,CF1_γίδα,AF2_γίδα,q,561,91,3all_Perc.osexp,25,FF17,3,0,3,0
8,m,0,AM2_γκέμι,TM2_γκέμι,CF1_γκόμι,AF2_γκέμι,q,295,91,3all_Perc.osexp,25,FF17,3,0,3,0
18,q,1,TM2_γάτα,CF1_γκάτα,AM2_γάτα,AF2_γάτα,q,251,92,3all_Perc.osexp,25,FF17,3,0,3,0
13,m,1,AF2_τάμα,AM2_τάμα,TM2_θάμα,CF1_τάμα,m,323,93,3all_Perc.osexp,25,FF17,3,0,3,0
2,m,0,AM2_κάπας,AF2_κάπας,TM2_τάπας,CF1_κάπας,q,149,93,3all_Perc.osexp,25,FF17,3,0,3,0
15,m,1,TM2_κώμα,CF1_κώμα,AF2_χώμα,AM2_κώμα,m,165,94,3all_Perc.osexp,25,FF17,3,0,3,0
4,q,1,AM2_χύμα,TM2_θύμα,CF1_θύμα,AF2_θύμα,q,381,95,3all_Perc.osexp,25,FF17,3,0,3,0
2,q,1,AF2_τάπες,AM2_κάπες,TM2_κάπες,CF1_κάπες,q,166,96,3all_Perc.osexp,25,FF17,3,0,3,0
20,m,1,TF4_γάρου,TF4_γάρου,TF4_γάρου,TF4_χάρου,m,425,97,3all_Perc.osexp,25,FF17,4,1,3,0
21,m,1,CF2_νότες,TF1_νότες,CM3_νότες,AM1_δότες,m,305,98,3all_Perc.osexp,25,FF17,4,0,3,0
21,m,1,AM2_νόμο,AF2_νόμο,TM2_δόμο,CF1_νόμο,m,385,99,3all_Perc.osexp,25,FF17,4,0,3,0
11,m,1,TF2_γίναμε,TM1_γίναμε,AF1_γίναμε,CM6_δίναμε,m,245,100,3all_Perc.osexp,25,FF17,4,0,3,0
20,q,1,TF4_θύτης,TF4_δύτης,TF4_δύτης,TF4_δύτης,q,172,101,3all_Perc.osexp,25,FF17,4,1,3,0
21,m,1,AM2_δόλο,AF2_δόλο,CF1_σόλο,TM2_δόλο,m,109,102,3all_Perc.osexp,25,FF17,4,0,3,0
19,m,1,TF4_ζάλο,TF4_ζάλο,TF4_ζάλο,TF4_σάλο,m,220,103,3all_Perc.osexp,25,FF17,4,1,3,0
14,m,1,TF4_χι,TF4_χι,TF4_κι,TF4_χι,m,282,104,3all_Perc.osexp,25,FF17,4,1,3,0
21,m,1,CF1_δώσει,AM2_δώσει,AF2_δώσει,TM2_ζώσει,m,204,105,3all_Perc.osexp,25,FF17,4,0,3,0
4,m,1,TF4_χέσει,TF4_χέσει,TF4_χέσει,TF4_θέσει,m,269,106,3all_Perc.osexp,25,FF17,4,1,3,0
17,q,1,TF1_γύζη,CF2_γκύζη,CM3_γκύζη,AM1_γκύζη,q,196,107,3all_Perc.osexp,25,FF17,4,0,3,0
9,m,1,TF4_ντύνει,TF4_ντύνει,TF4_γκύνει,TF4_ντύνει,m,113,108,3all_Perc.osexp,25,FF17,4,1,3,0
6,q,1,AF1_θάψει,TF2_χάψει,CM6_χάψει,TM1_χάψει,q,209,109,3all_Perc.osexp,25,FF17,4,0,3,0
19,q,1,TF4_ζούλα,TF4_σούλα,TF4_ζούλα,TF4_ζούλα,q,157,110,3all_Perc.osexp,25,FF17,4,1,3,0
19,q,1,TF4_μύχια,TF4_νύχια,TF4_μύχια,TF4_μύχια,q,39,111,3all_Perc.osexp,25,FF17,4,1,3,0
3,q,1,AF1_τύπος,TF2_κήπος,TM1_κήπος,CM6_κήπος,q,234,112,3all_Perc.osexp,25,FF17,4,0,3,0
20,q,1,AM1_δέμα,CF2_θέμα,TF1_δέμα,CM3_δέμα,q,341,113,3all_Perc.osexp,25,FF17,4,0,3,0
19,q,1,CM3_βάρος,TF1_φάρος,CF2_βάρος,AM1_βάρος,q,202,114,3all_Perc.osexp,25,FF17,4,0,3,0
2,m,0,TM1_τόπων,TF2_τόπων,CM6_κόπων,AF1_τόπων,q,290,114,3all_Perc.osexp,25,FF17,4,0,3,0
19,m,1,TF4_ζούπα,TF4_ζούπα,TF4_σούπα,TF4_ζούπα,m,70,115,3all_Perc.osexp,25,FF17,4,1,3,0
18,q,1,TF4_γκόνο,TF4_γόνο,TF4_γόνο,TF4_γόνο,q,104,116,3all_Perc.osexp,25,FF17,4,1,3,0
19,m,1,TF4_μάρκες,TF4_μάρκες,TF4_νάρκες,TF4_μάρκες,m,191,117,3all_Perc.osexp,25,FF17,4,1,3,0
16,q,1,TF4_ντίσκο,TF4_δίσκο,TF4_ντίσκο,TF4_ντίσκο,q,72,118,3all_Perc.osexp,25,FF17,4,1,3,0
13,m,1,CM6_τίμα,AF1_τίμα,TF2_θύμα,TM1_τίμα,m,230,119,3all_Perc.osexp,25,FF17,4,0,3,0
19,m,1,TF4_ζώσει,TF4_ζώσει,TF4_ζώσει,TF4_σώσει,m,159,120,3all_Perc.osexp,25,FF17,4,1,3,0
15,q,1,TF4_χάνατε,TF4_κάνατε,TF4_χάνατε,TF4_χάνατε,q,386,121,3all_Perc.osexp,25,FF17,4,1,3,0
21,q,1,AF2_δίκη,CF1_νίκη,AM2_νίκη,TM2_νίκη,q,623,122,3all_Perc.osexp,25,FF17,4,0,3,0
12,m,1,TM1_γάτα,TF2_γάτα,AF1_γάτα,CM6_δάτα,m,466,123,3all_Perc.osexp,25,FF17,4,0,3,0
19,q,1,TF4_φράση,TF4_βράση,TF4_βράση,TF4_βράση,q,107,124,3all_Perc.osexp,25,FF17,4,1,3,0
19,q,1,TF4_φάσεις,TF4_βάσεις,TF4_βάσεις,TF4_βάσεις,q,61,125,3all_Perc.osexp,25,FF17,4,1,3,0
19,q,1,AM1_σώµα,CF2_ζώµα,CM3_ζώµα,TF1_ζώµα,q,688,126,3all_Perc.osexp,25,FF17,4,0,3,0
20,m,1,TF4_γέλια,TF4_γέλια,TF4_γέλια,TF4_χέλια,m,1566,127,3all_Perc.osexp,25,FF17,4,1,3,0
20,q,0,AM1_χήρας,TF1_γήρας,CM3_γήρας,CF2_γήρας,m,152,127,3all_Perc.osexp,25,FF17,4,0,3,0
19,q,1,AF2_μου,AM2_νου,CF1_μου,TM2_μου,q,1008,128,3all_Perc.osexp,25,FF17,4,0,3,0
20,m,1,TF4_δόλο,TF4_δόλο,TF4_δόλο,TF4_θόλο,m,330,129,3all_Perc.osexp,25,FF17,4,1,3,0
21,q,1,AF2_θα,AM2_να,TM2_θα,CF1_θα,q,286,130,3all_Perc.osexp,25,FF17,4,0,3,0
NA,q,0,AF1_τάμα,AF1_ντάμα,AF1_τάμα,AF1_τάμα,None,3000,0,1a_Perc.osexp,26,FF18,0,0,1,1
NA,q,1,AF1_γάμα,AF1_τάμα,AF1_τάμα,AF1_τάμα,q,625,1,1a_Perc.osexp,26,FF18,0,0,1,1
NA,m,1,AF1_τι,AF1_τι,AF1_τι,AF1_ντι,m,314,2,1a_Perc.osexp,26,FF18,0,0,1,1
NA,m,1,AF1_κι,AF1_κι,AF1_κι,AF1_γκι,m,177,3,1a_Perc.osexp,26,FF18,0,0,1,1
NA,m,1,AF1_θάμα,AF1_θάμα,AF1_δάμα,AF1_θάμα,m,207,4,1a_Perc.osexp,26,FF18,0,0,1,1
NA,q,1,AF1_τίμα,AF1_χύμα,AF1_τίμα,AF1_τίμα,q,140,5,1a_Perc.osexp,26,FF18,0,0,1,1
9,q,1,AF1_ντέφι,AF1_γκέφι,AF1_ντέφι,AF1_ντέφι,q,782,6,1a_Perc.osexp,26,FF18,1,0,1,1
18,q,1,AF1_γάτα,AF1_γκάτα,AF1_γάτα,AF1_γάτα,q,456,7,1a_Perc.osexp,26,FF18,1,0,1,1
13,m,1,AF1_τάμα,AF1_τάμα,AF1_θάμα,AF1_τάμα,m,172,8,1a_Perc.osexp,26,FF18,1,0,1,1
12,q,1,AF1_δούλα,AF1_γούλα,AF1_γούλα,AF1_γούλα,q,152,9,1a_Perc.osexp,26,FF18,1,0,1,1
16,q,0,AF1_ντίμη,AF1_δήμη,AF1_ντίμη,AF1_ντίμη,None,3000,9,1a_Perc.osexp,26,FF18,1,0,1,1
5,q,1,AF1_χώμα,AF1_χύμα,AF1_χώμα,AF1_χώμα,q,94,10,1a_Perc.osexp,26,FF18,1,0,1,1
5,q,1,AF1_χάνει,AF1_χύνει,AF1_χύνει,AF1_χύνει,q,42,11,1a_Perc.osexp,26,FF18,1,0,1,1
12,m,1,AF1_γάμα,AF1_γάμα,AF1_δάμα,AF1_γάμα,m,484,12,1a_Perc.osexp,26,FF18,1,0,1,1
1,m,1,AF1_κήπο,AF1_κήπο,AF1_κήπο,AF1_κόπο,m,170,13,1a_Perc.osexp,26,FF18,1,0,1,1
14,q,1,AF1_κύμα,AF1_χύμα,AF1_χύμα,AF1_χύμα,q,283,14,1a_Perc.osexp,26,FF18,1,0,1,1
4,q,1,AF1_χύμα,AF1_θύμα,AF1_θύμα,AF1_θύμα,q,339,15,1a_Perc.osexp,26,FF18,1,0,1,1
16,m,1,AF1_ντύσει,AF1_ντύσει,AF1_ντύσει,AF1_δύσει,m,191,16,1a_Perc.osexp,26,FF18,1,0,1,1
11,q,1,AF1_γένει,AF1_δένει,AF1_γένει,AF1_γένει,q,199,17,1a_Perc.osexp,26,FF18,1,0,1,1
10,q,1,AF1_γέλα,AF1_γάλα,AF1_γέλα,AF1_γέλα,q,173,18,1a_Perc.osexp,26,FF18,1,0,1,1
7,m,1,AF1_γκάλα,AF1_γκάλα,AF1_γκάλα,AF1_ντάλα,m,79,19,1a_Perc.osexp,26,FF18,1,0,1,1
18,m,1,AF1_γάμα,AF1_γάμα,AF1_γάμα,AF1_γκάμα,m,206,20,1a_Perc.osexp,26,FF18,1,0,1,1
3,m,1,AF1_τι,AF1_τι,AF1_τι,AF1_κι,m,331,21,1a_Perc.osexp,26,FF18,1,0,1,1
7,q,1,AF1_ντάμα,AF1_γκάμα,AF1_ντάμα,AF1_ντάμα,q,235,22,1a_Perc.osexp,26,FF18,1,0,1,1
1,m,1,AF1_κάπου,AF1_κάπου,AF1_κήπου,AF1_κάπου,m,289,23,1a_Perc.osexp,26,FF18,1,0,1,1
11,q,1,AF1_δίδα,AF1_γίδα,AF1_γίδα,AF1_γίδα,q,276,24,1a_Perc.osexp,26,FF18,1,0,1,1
17,m,1,AF1_γκέννες,AF1_γκέννες,AF1_γκέννες,AF1_γέννες,m,170,25,1a_Perc.osexp,26,FF18,1,0,1,1
14,m,1,AF1_χήνα,AF1_χήνα,AF1_χήνα,AF1_κίνα,m,138,26,1a_Perc.osexp,26,FF18,1,0,1,1
9,q,1,AF1_ντι,AF1_γκι,AF1_γκι,AF1_γκι,q,304,27,1a_Perc.osexp,26,FF18,1,0,1,1
3,m,1,AF1_κέντα,AF1_κέντα,AF1_τέντα,AF1_κέντα,m,388,28,1a_Perc.osexp,26,FF18,1,0,1,1
2,q,1,AF1_τάπες,AF1_κάπες,AF1_κάπες,AF1_κάπες,q,201,29,1a_Perc.osexp,26,FF18,1,0,1,1
8,m,1,AF1_γκέμι,AF1_γκέμι,AF1_γκόμι,AF1_γκέμι,m,280,30,1a_Perc.osexp,26,FF18,1,0,1,1
10,q,1,AF1_γόνος,AF1_γένος,AF1_γόνος,AF1_γόνος,q,167,31,1a_Perc.osexp,26,FF18,1,0,1,1
15,m,1,AF1_κώμα,AF1_κώμα,AF1_χώμα,AF1_κώμα,m,229,32,1a_Perc.osexp,26,FF18,1,0,1,1
4,m,1,AF1_θύτης,AF1_θύτης,AF1_θύτης,AF1_χύτης,m,206,33,1a_Perc.osexp,26,FF18,1,0,1,1
8,q,1,AF1_γκύζη,AF1_γκάζι,AF1_γκάζι,AF1_γκάζι,q,259,34,1a_Perc.osexp,26,FF18,1,0,1,1
17,m,1,AF1_γκέλα,AF1_γκέλα,AF1_γέλα,AF1_γκέλα,m,318,35,1a_Perc.osexp,26,FF18,1,0,1,1
13,q,1,AF1_θέλει,AF1_τέλη,AF1_θέλει,AF1_θέλει,q,259,36,1a_Perc.osexp,26,FF18,1,0,1,1
6,m,1,AF1_χάβω,AF1_χάβω,AF1_χάβω,AF1_θάβω,m,178,37,1a_Perc.osexp,26,FF18,1,0,1,1
6,m,1,AF1_θάβει,AF1_θάβει,AF1_χάβει,AF1_θάβει,m,343,38,1a_Perc.osexp,26,FF18,1,0,1,1
2,m,1,AF1_κάπας,AF1_κάπας,AF1_τάπας,AF1_κάπας,m,717,39,1a_Perc.osexp,26,FF18,1,0,1,1
15,q,1,AF1_κάνω,AF1_χάνω,AF1_χάνω,AF1_χάνω,q,583,40,1a_Perc.osexp,26,FF18,1,0,1,1
10,q,1,AF1_γόνος,AF1_γένος,AF1_γόνος,AF1_γόνος,q,164,41,1a_Perc.osexp,26,FF18,2,0,1,1
8,q,1,AF1_γκύζη,AF1_γκάζι,AF1_γκάζι,AF1_γκάζι,q,325,42,1a_Perc.osexp,26,FF18,2,0,1,1
12,m,1,AF1_γάμα,AF1_γάμα,AF1_δάμα,AF1_γάμα,m,451,43,1a_Perc.osexp,26,FF18,2,0,1,1
5,q,1,AF1_χώμα,AF1_χύμα,AF1_χώμα,AF1_χώμα,q,275,44,1a_Perc.osexp,26,FF18,2,0,1,1
13,m,1,AF1_τάμα,AF1_τάμα,AF1_θάμα,AF1_τάμα,m,78,45,1a_Perc.osexp,26,FF18,2,0,1,1
16,m,1,AF1_ντύσει,AF1_ντύσει,AF1_ντύσει,AF1_δύσει,m,258,46,1a_Perc.osexp,26,FF18,2,0,1,1
4,m,1,AF1_θύτης,AF1_θύτης,AF1_θύτης,AF1_χύτης,m,288,47,1a_Perc.osexp,26,FF18,2,0,1,1
6,m,1,AF1_θάβει,AF1_θάβει,AF1_χάβει,AF1_θάβει,m,466,48,1a_Perc.osexp,26,FF18,2,0,1,1
16,q,1,AF1_ντίμη,AF1_δήμη,AF1_ντίμη,AF1_ντίμη,q,108,49,1a_Perc.osexp,26,FF18,2,0,1,1
9,q,1,AF1_ντι,AF1_γκι,AF1_γκι,AF1_γκι,q,336,50,1a_Perc.osexp,26,FF18,2,0,1,1
7,q,1,AF1_ντάμα,AF1_γκάμα,AF1_ντάμα,AF1_ντάμα,q,286,51,1a_Perc.osexp,26,FF18,2,0,1,1
14,m,1,AF1_χήνα,AF1_χήνα,AF1_χήνα,AF1_κίνα,m,24,52,1a_Perc.osexp,26,FF18,2,0,1,1
14,q,1,AF1_κύμα,AF1_χύμα,AF1_χύμα,AF1_χύμα,q,202,53,1a_Perc.osexp,26,FF18,2,0,1,1
3,m,1,AF1_κέντα,AF1_κέντα,AF1_τέντα,AF1_κέντα,m,80,54,1a_Perc.osexp,26,FF18,2,0,1,1
3,m,1,AF1_τι,AF1_τι,AF1_τι,AF1_κι,m,312,55,1a_Perc.osexp,26,FF18,2,0,1,1
13,q,1,AF1_θέλει,AF1_τέλη,AF1_θέλει,AF1_θέλει,q,212,56,1a_Perc.osexp,26,FF18,2,0,1,1
1,m,1,AF1_κήπο,AF1_κήπο,AF1_κήπο,AF1_κόπο,m,307,57,1a_Perc.osexp,26,FF18,2,0,1,1
1,m,1,AF1_κάπου,AF1_κάπου,AF1_κήπου,AF1_κάπου,m,382,58,1a_Perc.osexp,26,FF18,2,0,1,1
15,m,1,AF1_κώμα,AF1_κώμα,AF1_χώμα,AF1_κώμα,m,124,59,1a_Perc.osexp,26,FF18,2,0,1,1
7,m,1,AF1_γκάλα,AF1_γκάλα,AF1_γκάλα,AF1_ντάλα,m,340,60,1a_Perc.osexp,26,FF18,2,0,1,1
9,q,1,AF1_ντέφι,AF1_γκέφι,AF1_ντέφι,AF1_ντέφι,q,284,61,1a_Perc.osexp,26,FF18,2,0,1,1
4,q,1,AF1_χύμα,AF1_θύμα,AF1_θύμα,AF1_θύμα,q,334,62,1a_Perc.osexp,26,FF18,2,0,1,1
17,m,1,AF1_γκέλα,AF1_γκέλα,AF1_γέλα,AF1_γκέλα,m,359,63,1a_Perc.osexp,26,FF18,2,0,1,1
11,q,1,AF1_δίδα,AF1_γίδα,AF1_γίδα,AF1_γίδα,q,207,64,1a_Perc.osexp,26,FF18,2,0,1,1
18,q,1,AF1_γάτα,AF1_γκάτα,AF1_γάτα,AF1_γάτα,q,784,65,1a_Perc.osexp,26,FF18,2,0,1,1
5,q,1,AF1_χάνει,AF1_χύνει,AF1_χύνει,AF1_χύνει,q,364,66,1a_Perc.osexp,26,FF18,2,0,1,1
6,m,1,AF1_χάβω,AF1_χάβω,AF1_χάβω,AF1_θάβω,m,240,67,1a_Perc.osexp,26,FF18,2,0,1,1
17,m,1,AF1_γκέννες,AF1_γκέννες,AF1_γκέννες,AF1_γέννες,m,297,68,1a_Perc.osexp,26,FF18,2,0,1,1
2,m,1,AF1_κάπας,AF1_κάπας,AF1_τάπας,AF1_κάπας,m,311,69,1a_Perc.osexp,26,FF18,2,0,1,1
18,m,1,AF1_γάμα,AF1_γάμα,AF1_γάμα,AF1_γκάμα,m,404,70,1a_Perc.osexp,26,FF18,2,0,1,1
15,q,1,AF1_κάνω,AF1_χάνω,AF1_χάνω,AF1_χάνω,q,287,71,1a_Perc.osexp,26,FF18,2,0,1,1
8,m,1,AF1_γκέμι,AF1_γκέμι,AF1_γκόμι,AF1_γκέμι,m,206,72,1a_Perc.osexp,26,FF18,2,0,1,1
10,q,1,AF1_γέλα,AF1_γάλα,AF1_γέλα,AF1_γέλα,q,180,73,1a_Perc.osexp,26,FF18,2,0,1,1
2,q,1,AF1_τάπες,AF1_κάπες,AF1_κάπες,AF1_κάπες,q,517,74,1a_Perc.osexp,26,FF18,2,0,1,1
12,q,1,AF1_δούλα,AF1_γούλα,AF1_γούλα,AF1_γούλα,q,50,75,1a_Perc.osexp,26,FF18,2,0,1,1
11,q,1,AF1_γένει,AF1_δένει,AF1_γένει,AF1_γένει,q,220,76,1a_Perc.osexp,26,FF18,2,0,1,1
8,m,1,AF1_γκέμι,AF1_γκέμι,AF1_γκόμι,AF1_γκέμι,m,247,77,1a_Perc.osexp,26,FF18,3,0,1,1
4,m,1,AF1_θύτης,AF1_θύτης,AF1_θύτης,AF1_χύτης,m,338,78,1a_Perc.osexp,26,FF18,3,0,1,1
9,q,1,AF1_ντι,AF1_γκι,AF1_γκι,AF1_γκι,q,259,79,1a_Perc.osexp,26,FF18,3,0,1,1
10,q,1,AF1_γέλα,AF1_γάλα,AF1_γέλα,AF1_γέλα,q,625,80,1a_Perc.osexp,26,FF18,3,0,1,1
11,q,1,AF1_γένει,AF1_δένει,AF1_γένει,AF1_γένει,q,179,81,1a_Perc.osexp,26,FF18,3,0,1,1
